,UserName,OriginalTweet,Sentiment,Sentiment_float
1251,2049,"As more people are being asked to self-isolate, theyre experiencing a big lifestyle shift. Last week we mentioned that companies offering fast home delivery - like Amazon - and home entertainment - like Netflix - had seen an increase in their stock prices. THREAD (2/6) #Covid_19",Extremely Positive,5.0
1252,938,"Watching @BorisJohnson talk about people staying at home with symptoms....I got served today by someone in a supermarket who did not stop coughing...people could hear it, his managers must have heard him?? People WONT stay at home unless forced too! People need money! #Covid_19",Negative,2.0
1253,1106,"Popping in from the abyss to say that working in a grocery store, especially as an online order person, is Hell right now.

People are panicking, rude, and someone coughed on the last toilet paper we had because he thought they were too expensive. I'm so, so tired 1/4 #Covid_19",Extremely Negative,1.0
1254,1971,"Riddle me this, Batman... Why would you buy 20 Glasses of Pasta Sauce when the supermarket is out of pasta? #Covid_19 #FckCorona #CalmDown",Neutral,3.0
1255,869,"#Airbnb some hosts are taking advantage of the #Covid_19 pandemic &amp; charging outrages prices/cancellation fees.  Just got hit w/ charge of $450 for 1 night b/c they literally said, ""we have to make money somehow.""  I'll never use @airbnb again. A hotel would have refunded money.",Negative,2.0
1256,24,"Sellers are cashing on your panic to sell facemasks and sanitizers at super inflated prices.

In reality, neither sanitizer nor facemasks are ""must have"" to save yourself from #coronavirus. 

Please watch this video for more :

https://t.co/sgOFnAu4j8",Extremely Positive,5.0
1257,1854,"At my local Tesco store, Alot of ppl are panic buying food 'n stuff, up to the point that there's no more toilet paper left. it's absolutely INSANE.
#CoronaVirus #Covid_19 #CoronaOutbreak #Tesco #panicbuying #tolietpapercrisis https://t.co/H0tbym6VCX",Extremely Negative,1.0
1258,2610,"Just Went to the #supermarket for some bits, it's like an #Apocalyptic film. I've not seen anything like this in my entire life. #scary #CoronaVirus #Covid_19",Extremely Positive,5.0
1259,1447,"After 6-7 days inside the house, I went to the market today here in #Rome;
Everyone had to keep at least 1 meter #distance and not many people were allowed to enter in the same time. #welldone

p.s. hopefully the #prices don't increase
#Covid_19 #coronavirus #coranavirusitalia https://t.co/LS66KgkSlS",Extremely Positive,5.0
1260,617,"Only China can do this, gratitude education to thank the premier for his performance against #coronavirus or re-education camps to prevent radicalisation. Just like their consumer products, I really hope the virus dies quickly too!",Extremely Positive,5.0
1261,2195,Cheese is going out of stock 19PH,Neutral,3.0
1262,674,Ok grocery store no toilet paper and Target just a few packs no big deal am not panicking just making light of the situation here! #covid_19 #cov?d19 #virus #toiletpaper #toilet @target #survival #dontpanic #nocrowds #staystrong #poopless https://t.co/i9J1t5GN5H,Positive,4.0
1263,570,Are there any plans to allow SNAP recipients to receive benefits early in order to purchase food to stock up in advance of any potential quarantines? #COVID19 #Coronavirus  @GovAndyBeshear @USDA,Positive,4.0
1264,1090,@PatBloke Yep were avoiding going out cant risk #Covid_19 but experiencing a long wait for supermarket deliveries.  I realise that this places pressure on supermarkets but  @Ocado @sainsburys @Tesco more slots or drivers if possible would be much appr,Negative,2.0
1265,1062,Food Banks Prepare For Heightened Demand Amid #Covid_19 Outbreak | DCist https://t.co/y0v0h3Ys6u,Negative,2.0
1266,620,"Guess what Im still doing today? My life. Still going for a bike ride on this 60° day. Still running errands to the grocery store &amp; library. Still going into work, where I come in contact with over 500 ppl per shift. Still ordering off the menu at the local restaurant. #Covid_19",Neutral,3.0
1267,1897,"This is the line up at a local grocery store in Toronto.  Same story in Montreal. 

#panicbuying #Covid_19 https://t.co/P1hxgCqhQ7",Neutral,3.0
1268,2484,"The American public should be aware of bogus home testing kits for sale either online or in informal direct to consumer settings, CBP said 
https://t.co/VDagT45iQ1",Neutral,3.0
1269,146,"Interesting to see so many businesses telling employees to work from home out of caution... what about those of us who cant? 

What would happen if one of my grocery store coworkers contracted #coronavirus ? Or if an affected customer comes into the store?",Positive,4.0
1270,476,"""Consumer spending accounts for about 70% of the U.S. economy""

https://t.co/9ziq9cfKlj #CoronavirusPandemic #Covid_19",Neutral,3.0
1271,1332,Its 1:30 in the morning and Im on the verge of knocking out but part of me is curious if right now is a good time to be at the grocery store and if I should go by groceries while others sleep ??#Covid_19 #pandemic,Extremely Positive,5.0
1272,2340,"An incredibly HUGE shoutout full of gratitude to both wait/ kitchen staff, fast food employees, grocery store employees, and all those working in the service industry during this especially hectic time dealing with #Covid_19 panic
Youre all the Real MVPs
Thank you and stay safe",Extremely Positive,5.0
1273,352,"@DavieC726 @brianstelter Thank God SOMEONE is ""worried about the financials"", Dave. 

""The financials"" pay people's bills. Put food on the table. 

Many people rely on the stock market for their retirement income. 

And yes: #coronavirus IS a ",Positive,4.0
1274,913,"My country has gone into a lockdown. Stay safe everyone wash your hands daily, use hand sanitizer and make sure elders have spare food in shops! Panic spree shopping left elders with very little food ? #Covid_19",Extremely Positive,5.0
1275,656,The new decorum in the grocery store. One person per aisle at a time please.  #Covid_19,Positive,4.0
1276,362,"Went to the grocery store over lunch (just to pickup puppy food) and WOW!

Thursday afternoon and the place is rammed. 
1/3
#Covid_19 #CoronavirusPandemic https://t.co/0RhlgZbAXH",Extremely Positive,5.0
1277,704,Doing online food shopping is just as stressful as going to the shop ????? #CoronaVirus just want to be able to buy my essentials,Negative,2.0
1278,1001,Can someone explain why the gas prices so low? With everything going #Covid_19 #CoronaOutbreak,Negative,2.0
1279,678,Today was like if we didnt start the fire was a day.,Neutral,3.0
1280,597,"Don't get caught in quarantine without emergenchy food and supplies. Stock up on these #CoronavirusPandemic essentials:

&gt;&gt; https://t.co/QELo4Ww0AX

#ThursdayMotivation #thursdaymorning #thursdayvibes #coronavirus #COVID19",Positive,4.0
1281,47,"I have instructed that insurance companies make COVID-19 testing free. This important step will help ensure cost barriers do not stand in the way of people getting tested. 

Read more: https://t.co/0VrdDfNPay https://t.co/9JdaVZw7ai",Extremely Positive,5.0
1282,728,"Anyone actually given a thought to people who work in food retail during this #Covid_19 #CoronavirusPandemic ? Whilst schools and events are being closed, people still have to shop, colleagues still have to work to provide stock for customers. Supermarkets wont close though.....",Positive,4.0
1283,1320,"So....these are the shelves of our supermarket. It feels like an apocalyptic movie set.
#Covid_19 #lockdown #CoronaOutbreak #coronavirus https://t.co/itjOqr9rR8",Negative,2.0
1284,1708,So the supermarket is out of meat... guess we becoming vegetarian or vegan ????? #CoronavirusPandemic #CoronaOutbreak #Covid_19,Neutral,3.0
1285,1492,"Dang these people are out of control, I'll tell ya that.even at my store it's madness now....I still.dunno wth toilet paper has to do with #Covid_19 , far as I know you don't get the runs from it...? Anyway stay safe y'all. I do take precautions working tho cuz retail yay!?",Neutral,3.0
1286,30,"#Coronavirus is ""an exposure of all the holes in the social safety net,"" says NELP Government Affairs Director Judy Conti

#UI #Unemployment #PaidLeaveForAll
https://t.co/BrCY9IJWSv",Positive,4.0
1287,1716,"Thought I could go into my job before the store opens to shop, but these customers beat me to it. There was a line out the door by the time I got there. RIP TO ALL GROCERY CASHIERS WORLDWIDE #wegmans #Covid_19 #coronapocalypse https://t.co/Rdvouy4PfN",Neutral,3.0
1288,326,"Please do not panic. 

There will be no food&amp;supply scarcity but there will be a logistical clusterfuck if everyone panicks and raids supermarket shelves like a meteor just hit the earth.

#Covid_19",Extremely Positive,5.0
1289,72,"Russia by breaking rank from OPEC+ signalled an intent to take down their nemesis: American oil and gas industry.

#USElections2020 #COVID2019 #OilWar are steeped in markets least favorite thing: Uncertainty

But THIS TIME they won't succeed

Low Oil prices won't last long #OOTT https://t.co/TwKYxrDfoW",Extremely Positive,5.0
1290,891,"Got back from grocery store... wtf is it with TP and water? Ive literally gone from worrying if im gonna get #Covid_19 to worrying about how im gonna wipe my ass next week ? Scary times. oh well, i have enough hot pockets to last a month ?",Extremely Negative,1.0
1291,2354,"Instead of hoping for the charity of others to get us by, it's time we DEMAND they share the wealth. Everyone needs food, shelter and safety.

#coronavirus #UBI #SickWorkersStayHome",Extremely Positive,5.0
1292,1245,Is anyone else concerned with the extra load on consumer ISPs with companies/schools shifting to WFH and online classes? #Covid_19,Neutral,3.0
1293,164,Discover how the #coronavirus is affecting the #retail industry via @Store_Brands https://t.co/vfrcAuHNdd https://t.co/yfC2b0tz04,Neutral,3.0
1294,1241,"Maybe the people who panicked about the toilet paper scared the people who didnt panic into panicking and buying up food because if people are doing it with TP this early theyd do the same if it got worse but with food.

So the TP people and social media caused this. #Covid_19",Extremely Negative,1.0
1295,1874,"With all the event cancellations, many wrestlers are losing bookings and income. Help them out by shopping at their online stores. Wrestlers, feel free to share your store links below! #prowrestling #indiewrestling #Covid_19 #merch",Extremely Positive,5.0
1296,312,"@morethanmySLE @mcspocky @JoeBiden To maximize #ElderPurge of the infirmed,elderly population across America, Creepy Joe Biden's #NWO Zionist Puppet Masters Want
No Universal Health Care
Keep Drug Prices 1,000x those in Canada
Cut Social Security
",Positive,4.0
1297,1007,"I think #Covid_19 has shown the UKs true colours. 
Everyone hates everyone and theyre all out for themselves, so selfish and typically British..only have to look at supermarket shelves for proof #BeKind 
Done with this planet, let me off NOW ?? https://t.co/dLbkThle3a",Extremely Negative,1.0
1298,1166,At the supermarket and the lines are down aisles hardly anyone moving  people are piling carts to the brim like there will be no tomorrow. #CoronavirusPandemic #coronavirus #Covid_19,Positive,4.0
1299,1030,@dudleymbc @HWDudley @ATBDudley @DudleyPolice Anyone planning to look after #vulnerable #elderly during #coronavirus #COVID19 #pandemic in #UK? Some have no #broadband/ tablet/online banking/online shopping. @alexa99 to reduce loneliness wld be a good ide,Negative,2.0
